ID;Owner;Artist;Title;Duration;URL;Lyrics;Genre
353981946;23087128;"♫♪♥♫♪ Адриано Челентано";"Lunfardia /аргентинское танго, комп. Фабрицио Де Андре/";303;http://cs1-40v4.vk-cdn.net/p19/9416608611cdb9.mp3?extra=PGiO3uxQbVsj8gEU3Qqwt7ghZoVwJvVNCzSlTsEOvMyha_fPMX3RXIw4pv2FoB-amgunBWIhVBIjQTeN6P1bp_475whIJd6KFQ;20224058;18
353981612;23087128;"Адриано Челентано";Soli;241;http://cs1-49v4.vk-cdn.net/p6/139147d867327e.mp3?extra=1Ntk5II1P1oNwRzbjQPxuJfGBghDZ5nCPw1IhvTZkYQqVEj8cLBu19zC-ClNvoxAKLo9IM1AHCzle0Vy927CHLGLEfGIDqbNYg;66435241;18
353981484;23087128;"Адриано Челентано";"Il tempo se ne va - написал Тото Кутуньо для дочки Челентано -)";230;http://cs1-39v4.vk-cdn.net/p15/0095f84fc4ffed.mp3?extra=bQf64yLCfFvHZKicKBzoaTKnFIcjbyZ_PRLxY9hm1TwepzGdlPDpucpWxVKYnEaRySiqOGrnLfjRV_s40cgUxrly2cLhxILEZw;7154544;18
353981453;23087128;"♣ Андреано Челентано ♣";"Confessa(итальянская музыка)";289;http://cs1-31v4.vk-cdn.net/p1/26948b228ab24e.mp3?extra=-npdgAdMZK6YEsd0tvQLwrLqcUNmjLNxiMzyKIooACoKBofpaRi-fgWGzcJNm28D8EbaSBxMDlIZAqQvcqb90fi5xM2u4fCZuQ;14689521;18
353980973;23087128;"София Ротару";Луна-луна;281;http://cs1-31v4.vk-cdn.net/p9/5d8a7040d82d70.mp3?extra=fiXRiXsA3s4roykkugNhs2rZ_wCIcZjVbQUz0MwEIazRq5Gu-NElxQL-JZqQOKvTNoxoaQhQULiBhl8KU9vosaBd-db1Ijh6eg;4045204;18
345469182;23087128;"Русский Размер";"Она Лежала На Земле";253;http://cs1-48v4.vk-cdn.net/p1/c357338a45922c.mp3?extra=VhUFUbzm0gYcddPYc0DLw009fCPvcon9MlxxwF5n9QV-FbmFBzSa3V3xALkiDEB5abdY1Fb2HVo_YCcJnq9sjvOrHsei5XjBgA;6061273;18
345469000;23087128;"Таня Буланова";"Вот такие дела(Ах, как хочется быть, быть, быть, быть Счастьем чьей-то мечты. Ах, как хочется жить, жить, жить, жить И за это получать цветы. Ах, как хочется ждать, ждать, ждать, ждать Не напрасно под дождем стоять. Ах, как хочется знать, знать, знать, зн";249;http://cs1-31v4.vk-cdn.net/p5/a7f053a7271ddc.mp3?extra=fNeacHTe3ICaKYLZA7-DzkSP2mRqaRuWV5Zefzo2wodkvLprO1U5WVCOU-49BY0-zIA08zXvPrYDuuTatQE7fzyiJntyHec_-g;7591538;18
345468968;23087128;"Таня Буланова";"Прости меня";229;http://cs1-32v4.vk-cdn.net/p1/9e7929ed94b821.mp3?extra=3NNYHiUpxXZIC4HKtUo0ygfq7FWiFSJSLupjRG1IKtOgEdzC_79zaZEwvyqB1LrY__9I_piokiYMt9mto8cJ0UalpZ7nzdyUQQ;10134352;2
345468851;23087128;"Таня Буланова";"Вот и снова я целую тебя в нежную улыбку";293;http://cs1-36v4.vk-cdn.net/p14/cad5e3c0df9cf1.mp3?extra=t55yE6Kz6lGEL_Nx2vjHSz6i7esygHk-1RdpKmCxt1tYUyuURe1FK6TPOO3RwYosXVh12Cntiu635clpAabqG4MBMD1ULvs3vw;5940719;18
345468438;23087128;"Таня Буланова";"Не плачь... еще одна осталась ночь у нас с тобой,   Еще один раз прошепчу тебе - ты мой,   Еще один последний раз твои глаза   В мои посмотрят и слеза   Вдруг упадет на руку мне, а завтра я   Одна останусь без тебя, но ты не плачь... ";280;http://cs1-50v4.vk-cdn.net/p10/eee303f2d1d10a.mp3?extra=qqqKeb1o4681DfDOWywCdpdMXSUw6VR0AmJi_h8sehV93XYUSktKkAXVGyaFU7xjSnBEISrX8-7j7aEG3IsyeXCt85UVAQnmAg;4585458;18
345468161;23087128;"Анна Герман";"Нежность (Опустела без тебя Земля...)";171;http://cs1-39v4.vk-cdn.net/p19/60d7965726de66.mp3?extra=RXKb_sSvHN00mTLJ6xk7OpBV9ypnpFsbEx_TEkMINaA2EVBTk-lzXHG8ZhNWjR8_JUyUseGsq8R9ObKZymB_9ALeirPiBcIWBQ;2453704;2
345468047;23087128;"Диана Арбенина и Ночные Снайперы";"И быстрей в самолёты!!!";257;http://cs1-38v4.vk-cdn.net/p4/0ec17eff663b28.mp3?extra=4N74YpwrhTZJMgkQuwB6vAk2Mbu4HlUyY5pimLFB1vSyi-fnCw6XPms5gng3coyTgh0R-CPW1N88_sFqZr6AtGYCQgM47TZZ6w;3938195;18
345467886;23087128;"Диана Арбенина";"31-я весна";241;http://cs1-32v4.vk-cdn.net/p10/b031429d2d0b8a.mp3?extra=Nfas_U4NYu37C3ZtClXGk1L7xwCnOh6eF8XB4_Y1XY1Lx1DUx04AWCQjLtAnOAt8M97cit1PekXMHO6CbX8LGENVqAHP9W_E-w;3196680;18
345467747;23087128;"Диана Арбенина (Ночные Снайперы)";Морячок;215;http://cs1-49v4.vk-cdn.net/p19/fe01650197467b.mp3?extra=K54dI2FCNKmaq-G1_PpaebMi85dAE8CWcWyFH-e_QfOvBU49YCJBmE81odzwIuLAbyOIb03ZTaG21zTt0XCyYuhuArQTpqNUaA;1351603;1
345467735;23087128;"Диана Арбенина";"Ты дарила мне розы";181;http://cs1-50v4.vk-cdn.net/p7/77b1770e743d51.mp3?extra=9c0ppHkGot8r11qNEhqkoypxDuFo5uARzuPL5Hvt3pz_Vwb_oPelR4eP-zOWx68ice8CZn1r7OOgNPst4eTtkgswZk1TEfedZw;4609724;18
345467703;23087128;"Диана Арбенина";"Держи меня за руку, только пожалуйсто";281;http://cs1-50v4.vk-cdn.net/p10/896c75a7df147e.mp3?extra=8DvjhMAJJoqAvbMk4zO_5ydsoDuGTkF_Gpb1D-nHYtPG_iWmp-en5TRHbuEPfAGEaPqIrhBbdZbIuVepJTYz3l2QYJBC28AzHg;5604631;2
345467663;23087128;"Диана Арбенина";"Катастрофически тебя не хватает мне";213;http://cs1-35v4.vk-cdn.net/p6/4cde1ca6906559.mp3?extra=m6uV6mr6RNxdalSsSwYQ5aXiSlLgmICa__k-NSodZYhTv5zN1WrInxYD5pNvpsFGfn-E9frHDRm95apxmJqJha0RPRgOHWd-qQ;4461777;1
341099855;23087128;"Parov Stelar";"Booty Swing [2010]( OST 8 новых свиданий)";196;http://cs1-48v4.vk-cdn.net/p18/80bb537a1eb7f2.mp3?extra=a5VCiNXrLv2aSHQt8SQPuSv4JX9gXvte8z5MI7x1JtU-de5ziW1xH9Gpqg8yiyud3KrF_K9a4lEtmFDmy_fsYfNqaBmD4oHPNw;223122921;18
341099728;23087128;"Paolo Conte";"Via Con Mei(OST 8 новых свиданий) ";169;http://cs1-41v4.vk-cdn.net/p21/16dd67c6f1aa7e.mp3?extra=msSA97ZlzjUL43mRr6w73wJOG-oV1YWBIcF6vIdvNiKDV8qCNTpkKHOANqqYMaQc642UP9HPkOKy7P2iS59vGzaCE9DkpJma2g;221459204;18
341098544;23087128;Akon;"On Some Bullshit (ОST ограбление по американски)";175;http://cs1-32v4.vk-cdn.net/p23/7ee898388ef419.mp3?extra=dYfu-0AP1eqfjEfvTCz9MOwHJWx8LARmEAwxYgmbGksjIDM_R2PQqB8fvHjRKj5S9PaDpPJPG8acVGGoHfwLNRg2IupodoXC9g;227785577;18
341098498;23087128;"Three 6 Mafia ft. Chamillionaire";"Dope Boy Fresh (ограбление по-американски)";254;http://cs1-36v4.vk-cdn.net/p22/243289613a0efe.mp3?extra=1iBQyVdFFTvbUPh4VFF1zI6nxYNuvFxgiq4bUrOmf1F_W32-HR4AtP8o16ZhRI2bR6zRmbmpKXSA0KvkB77gQQKbJxOpd9GReg;227348509;3
341098439;23087128;Youngbloodz;"Presidental( Ft. Lil John) (OST ограбление по-американски)";217;http://cs1-34v4.vk-cdn.net/p11/98042434dda2c0.mp3?extra=JJe90d42ZTdi2QQfL0URnEjZYMEiGbigSUBi_2a4aCUmsi8hoBfovJP8LKSD6E9fjX8ZCTP1PVVFiDVQpvlJaxjet4tbAyIuxw;226975569;18
338586385;23087128;"ZippO ";"Остаток слов  ";190;http://cs1-51v4.vk-cdn.net/p13/f002919cc3fe1a.mp3?extra=gjdklHlPa79fmJZn6W-rb45uIq13ZEqDJzT4ac-eZ_j7fElxr00eltUqBAQGN73mY3meQu8_96GK2imD98mCSXjqGBIFMk7QWA;135173807;3
338586308;23087128;"Андрей Леницкий ft. HOMIE";"Лето как осень ";196;http://cs1-43v4.vk-cdn.net/p14/5b71fd00d73848.mp3?extra=hUqiXQnTMEcPfQRfQBKdsslQhF43E9xZnOCjbypAPkTg-U4MC2ykUrpBDuNkkZtgvKUYn-TFuFDRKEIGQfaGhQMbCa1NVHTINQ;195728712;2
337058359;23087128;Валерия;"Таю На Губах";296;http://cs1-35v4.vk-cdn.net/p16/a42218c5e5452d.mp3?extra=NFere11uMAS7jZCw6QihrmLRdmgCPF8yMQC2OQNHDPoxN5cQ8KU4okeWzdDfD41-zLEnuvK0e7qnTRHRmh17B3pOw9WdSfospQ;3357845;18
337057669;23087128;"Joe Dassin";Salut;198;http://cs1-39v4.vk-cdn.net/p7/f4590f20b4e31f.mp3?extra=2lijdkm3UXfrwGj6zEZAk6KjNDIlxbo8o2V6sqskIv8OYg54lwD8du7HLBdrdE5VJ7DLjtmstJJsEM1VvDWX5-JQSmiEzOFNkg;40346;18
337056136;23087128;"Jason Derulo Ft. 2 Chainz";"Talk Dirty";179;http://cs1-46v4.vk-cdn.net/p1/d4f802b74d187c.mp3?extra=Mkqt9w4oiT9trzdF9NnZXV_F06wwvUdx23URPbPTvQeJGAq8nG6Wq_kyJeb-vu9VtplD-X5sqygoOR6zvP3xXT_RkfkT4kQtUg;120384611;9
336039758;23087128;"Tic Tac Toe";"Fick dich selber";214;http://cs1-36v4.vk-cdn.net/p24/61702b3b8827ff.mp3?extra=jfVcaX05yWnPN33Zq9FwGQWxlgC6UnEr4QGr4rcc98O1302fMz5uRNr52C7gxFpzEEAHT5NRclY-xPAmYz-MqoJ2zRsFoTaI8A;6752519;18
336028946;23087128;"Alex C feat. Y-Ass";"Du Hast Den Schoensten Arsch Der Welt";217;http://cs1-31v4.vk-cdn.net/p15/e1a96ae873d533.mp3?extra=5Ilyhs8_xe3RLEzFFbYWMj46p_EYVuliRFu2hwFNhaCjcHV6ZIiPrmXhiQy6DQPDH9w3H5oZ363DtmXlc8byFKRBYHawFZYwUQ;45322;2
333813709;23087128;"Nicole Scherzinger";"Your Love";245;http://cs1-50v4.vk-cdn.net/p21/64596b178532f0.mp3?extra=QSms1n_mYudVOsGBGmAnhvT-S4vRrahpxX_BWocVozuhwfiqKmKG-1IHaDfRLG2AyiXhdO0RuRlixkCeH8UatSLHke5JXr0RMw;176644527;2
333813122;23087128;"Apashe feat Panther x Odalisk";"No Twerk ";238;http://cs1-49v4.vk-cdn.net/p23/a3f16be649fda4.mp3?extra=S_TmVwZAMtoiiJVCEMPJn-ZVITW9_Cvply4vaDtC7aJPn_AevTCX7Lb5ttBakrPfqYdH8KtzU03rMzFBHPV_cAlEEEzwaYLtlw;156376378;
333813073;23087128;"Meghan Trainor";"All About That Bass";188;http://cs1-50v4.vk-cdn.net/p23/3c54fb99f59696.mp3?extra=qxtv2Vd6KTWrP-cG-3_dfebITcTef5Umb-1UxhJiiatlBGMbBeCY9tCu6h69sYe0ImCLsiVcw7dvRqH3hxlq8JbYBKVIK7K5uA;213829314;2
333812611;23087128;"Tantrum Desire ";" Xenomorph";319;http://cs1708.vk.me/u2341731/audios/9c67b382046d.mp3?extra=C4Hy58y2sE7DhQ_LY7aLBcPeeLIgJsRtkzPGav7YqUC6fLSrOGLIYjSQ1V-8ucdgc2vmZZrBIFduFCx1GSBbuWrNy9tpwZWHdw;;18
333506072;23087128;"Life MC КП feat. Beliy";"Запах на одежде";223;http://cs1-23v4.vk-cdn.net/p29/ec9f64162854ad.mp3?extra=K016YG3uUxBUUr3b1o5CKzHxlCgDV1b5XD3nK_8BFgXRAAuaR37kCMrdEOY-1zkL8iudpWs-8N_Xjhzo7FKR2XaDgtvqn6vL8g;162406193;3
333485747;23087128;"Jah Khalib";"Твои Сонные Глаза (prod. by Jah Khalib)";215;http://cs1-51v4.vk-cdn.net/p5/c282ad055885fa.mp3?extra=8rZMfgafEOdJ6s-gIG93PzckLNkS3h-2_kN-Aob35gDXhzj-we3cbw4GLZviZWiDuw68AdiC58mTXST-LgrsfXRTDKLTn89CdQ;188820276;9
331795750;23087128;Hann;"Выключи боль ";210;http://cs1-43v4.vk-cdn.net/p21/b95fe555b59ffc.mp3?extra=_CTOIQhitKGsEkxymb0gj5K-q0xBjfXbYGJ8xTDVVp8IlBhyGo4Aov_brS6gvMKdNOO4pMlEv2o43hmUsgGEj0BLcxUx6qXdHA;178400564;3
330292632;23087128;"Денис RiDer";"Будущая  ";243;http://cs1-42v4.vk-cdn.net/p22/1cbd0618585893.mp3?extra=MtQ3f-MouNb8X9kSXZ9gYzqt5eFM06XNYmjqJn7WhGcUrfdHOFXF6Nm4vXW8-n-mrJ_8r2jWzc30868S_MnYNXi45csp3ryRPQ;166795121;3
330271316;23087128;"Андрей Леницкий";"Дай мне знак (MC77 prod.)";189;http://cs1-49v4.vk-cdn.net/p14/8225acd7f09141.mp3?extra=yOp3L5tCmng1Novh17X7A071zBkIL3_XwAaymsBGgp4q0gBxqmh0NiBwktxFdBNnQKaJLIHqkNksm_FMR_UYuB8I8PWiOqZMNA;186768464;2
328594128;23087128;Lorde;"Yellow Flicker Beat";200;http://cs1-42v4.vk-cdn.net/p9/428846b17c64ec.mp3?extra=pZpgqLx2YD4zny3_Zpei-tKxGw9ECZqvFlakvg6nduWJ8gqMazhXFHmhhKh3u03mADZiBto3Y1M5EfhwW7TZ7aLmByS0AMdh9A;201328582;17
326981566;23087128;"The Doors";"Five to One (OST Kingsman: The Secret Service)";272;http://cs1-36v4.vk-cdn.net/p13/b05a5883ea02b1.mp3?extra=VfegTd5WepcRARiX7USKo9OGchb3EzyASOR7treUjjfXfvpUJCwS7tm-UrJI4iz6VackH_YLBKa7mgGzEdYAB1pGPduLFcF4ow;175597888;1
326364717;23087128;"Каста (Влади)";"Сочиняй Мечты (ft. Уля (Wow Band))";250;http://cs1-48v4.vk-cdn.net/p3/896ec9245c836c.mp3?extra=DOUo3at-qB4HpXVGL1oPeAx_lP9-1lAKoEBdUDca6y3Nj2m6Ry-u-1BlO6AoC4wIJ9yl49CRYiJDLQkvUeDK5jMhcC5LzdzxkQ;22056108;18
324306194;23087128;Баста;"Я люблю эту женщину Господи!";216;http://cs1-43v4.vk-cdn.net/p2/91129dcffc1c32.mp3?extra=lfbTgTmLcjV3bgCo3hKt6C7jkc8KTwzuUkvZ7YBCGDXUTO8Rzd6RQEeEbrVaKaIvSWEnZ98QJqDBPw-VfvhzzVwdlHHYTZ0_Iw;;3
